title,fat,Saturated fat,Cholesterol,Total carbohydrates,Sodium,Dietary Fiber,Protein,Added sugars,Vitamin A,Vitamin C,Calcium,Iron,Vitamin D,Vitamin E,Vitamin K,Thiamin,Riboflavin,Niacin,Vitamin B6,Folate,Vitamin B12,Biotin,Pantothenic acid,Phosphorus,Magnesium,Zinc,Selenium,Copper,Manganese,Molybdenum,Potassium,Choline
leek,3.91025641025641,3.7900000000000005,0.6666666666666667,5.36,6.565217391304349,6.785714285714286,3.1400000000000006,0.0,10.444444444444445,11.777777777777777,4.769230769230769,12.166666666666666,0.0,9.133333333333333,0.0,4.666666666666667,2.3076923076923075,2.475,13.882352941176471,14.249999999999998,0.0,0.0,0.0,2.96,6.904761904761905,1.1818181818181819,1.8181818181818181,13.88888888888889,0.0,0.0,4.0,1.8363636363636364
legume,1.1410256410256412,0.0,0.0,22.072727272727274,6.217391304347826,108.57142857142857,50.0,0.0,0.0,4.777777777777778,5.461538461538462,44.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lemon,38.46153846153847,16.650000000000002,0.0,2.4254545454545458,34.78260869565217,0.0,0.0,0.0,0.0,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lemon juice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lemongrass,1.358974358974359,1.7499999999999998,0.0,2.9818181818181815,6.304347826086956,5.357142857142857,2.6,0.0,0.0,0.0,1.7692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lentil,7.2435897435897445,6.4399999999999995,0.0,4.483636363636364,16.652173913043477,12.142857142857142,7.359999999999999,0.0,4.111111111111112,8.555555555555555,1.9230769230769231,7.888888888888888,0.0,9.4,0.0,5.833333333333334,4.769230769230769,5.0375000000000005,7.705882352941177,15.75,0.4166666666666667,0.0,0.0,6.239999999999999,5.476190476190476,5.363636363636363,2.727272727272727,17.11111111111111,0.0,0.0,6.212765957446809,3.472727272727273
lettuce,0.1282051282051282,0.13,0.0,1.3418181818181818,1.0,4.642857142857143,1.8399999999999999,0.0,33.55555555555556,8.88888888888889,2.3846153846153846,1.4444444444444446,0.0,1.1333333333333333,0.0,5.500000000000001,4.923076923076923,2.0187500000000003,3.6470588235294117,9.5,0.0,0.0,0.0,1.8399999999999999,2.619047619047619,2.3636363636363638,1.0909090909090908,4.444444444444445,0.0,0.0,5.297872340425532,1.9090909090909092
lima bean,8.794871794871796,4.76,0.0,7.054545454545454,9.478260869565219,23.214285714285715,14.499999999999998,0.0,0.0,0.0,1.2307692307692308,12.388888888888888,0.0,9.333333333333332,0.0,11.833333333333334,3.769230769230769,2.325,8.352941176470589,18.25,0.0,0.0,0.0,8.24,9.523809523809524,8.0,7.636363636363637,24.22222222222222,0.0,0.0,10.042553191489361,5.49090909090909
lime,19.256410256410255,13.635,83.33333333333334,14.483636363636363,3.4347826086956523,2.857142857142857,17.64,0.0,12.222222222222221,5.555555555555555,3.0,7.4444444444444455,7.5,5.6000000000000005,0.0,8.083333333333334,20.53846153846154,0.8187500000000001,3.6470588235294117,9.0,20.833333333333336,0.0,0.0,11.600000000000001,4.761904761904762,11.363636363636363,35.63636363636364,12.88888888888889,0.0,0.0,3.042553191489362,30.69090909090909
lime juice,0.0,0.0,0.0,2.4254545454545458,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.127659574468085,0.0
liqueur,0.14102564102564102,0.0,0.0,12.072727272727274,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.33333333333333337,0.6923076923076923,0.05,0.05882352941176471,0.0,0.0,0.0,0.0,0.24,0.0,0.2727272727272727,0.36363636363636365,1.7777777777777777,0.0,0.0,0.0425531914893617,0.0
lobster,1.217948717948718,1.145,53.666666666666664,0.0,23.26086956521739,0.0,41.82,0.0,0.1111111111111111,0.0,8.153846153846153,1.8333333333333333,0.0,7.333333333333333,0.0,1.8333333333333333,1.3076923076923077,11.95625,6.9411764705882355,2.25,55.833333333333336,0.0,0.0,16.32,11.428571428571429,40.63636363636363,146.36363636363637,189.77777777777777,0.0,0.0,5.382978723404255,16.18181818181818
macadamia nut,97.17948717948718,60.5,0.0,5.0181818181818185,0.21739130434782608,30.71428571428571,15.82,0.0,0.0,1.3333333333333333,6.538461538461539,20.5,0.0,0.0,0.0,100.0,12.461538461538462,15.437500000000002,16.176470588235293,2.75,0.0,0.0,15.160000000000002,15.040000000000001,30.952380952380953,11.818181818181818,6.545454545454546,84.0,179.56521739130434,0.0,7.829787234042553,0.0
mango,0.0,0.0,0.0,30.909090909090907,0.0,17.857142857142858,5.0,0.0,0.0,0.0,2.923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.617021276595743,0.0
maple syrup,0.0,0.0,0.0,31.527272727272727,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.021276595744681,0.0
mardi gras,0.0,0.0,0.0,36.36363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marinate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marsala,73.2051282051282,71.50000000000001,0.0,0.0,76.52173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mayonnaise,99.74358974358975,55.49999999999999,18.666666666666668,0.0,26.565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meat,14.871794871794872,20.099999999999998,19.333333333333332,0.0,9.695652173913045,0.0,35.8,0.0,0.0,0.0,1.3846153846153846,3.5555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
melon,0.20512820512820512,0.17500000000000002,0.0,3.0072727272727273,0.6956521739130435,2.5,1.32,0.0,9.777777777777779,13.666666666666668,0.5384615384615384,1.4444444444444446,0.0,0.26666666666666666,0.0,3.3333333333333335,1.5384615384615383,2.6875,3.4117647058823533,3.0,0.0,0.0,0.0,1.04,2.619047619047619,1.909090909090909,1.6363636363636365,5.555555555555556,0.0,0.0,3.5319148936170213,1.1636363636363638
milk,2.717948717948718,6.35,2.666666666666667,1.8472727272727272,2.391304347826087,0.0,6.78,0.0,0.0,1.1111111111111112,9.769230769230768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mint,0.0,0.0,0.0,38.18181818181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
molasses,0.1282051282051282,0.09,0.0,27.174545454545456,1.608695652173913,0.0,0.0,0.0,0.0,0.0,15.769230769230768,26.222222222222218,0.0,0.0,0.0,3.416666666666667,0.15384615384615385,5.8125,39.411764705882355,0.0,0.0,0.0,0.0,2.48,57.61904761904761,2.6363636363636362,32.36363636363637,54.11111111111111,0.0,0.0,31.148936170212764,2.4181818181818184
mozzarella,32.05128205128205,71.50000000000001,23.666666666666668,1.298181818181818,7.782608695652174,0.0,42.8,0.0,0.0,0.0,41.23076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mushroom,7.935897435897436,4.3999999999999995,0.0,1.9309090909090907,15.782608695652172,3.214285714285715,1.76,0.0,0.0,0.0,2.076923076923077,4.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1489361702127665,0.0
mussel,3.6410256410256405,2.69,11.666666666666666,1.6981818181818182,15.739130434782608,0.0,30.12,0.0,6.444444444444445,9.0,2.5384615384615383,27.77777777777778,0.0,4.666666666666666,0.0,14.333333333333334,19.46153846153846,12.025,3.3529411764705883,10.0,537.9166666666667,0.0,0.0,19.919999999999998,10.238095238095237,18.363636363636363,103.0909090909091,13.222222222222221,0.0,0.0,8.617021276595745,14.963636363636363
mustard,4.333333333333334,1.26,0.0,1.927272727272727,47.82608695652174,15.357142857142856,8.5,0.0,0.4444444444444444,0.4444444444444444,4.846153846153846,8.833333333333334,0.0,2.333333333333333,0.0,15.75,5.076923076923077,3.5062500000000005,4.058823529411765,1.7500000000000002,0.0,0.0,0.0,8.64,11.428571428571429,5.818181818181818,61.81818181818181,8.222222222222221,0.0,0.0,3.1914893617021276,4.072727272727272
mustard greens,0.0,0.0,0.0,1.7127272727272727,1.0434782608695654,12.5,7.06,0.0,0.0,52.33333333333333,8.153846153846153,6.5555555555555545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.51063829787234,0.0
nectarine,0.35897435897435903,0.0,0.0,3.338181818181818,0.5652173913043479,5.357142857142857,2.12,0.0,2.3333333333333335,3.2222222222222223,0.15384615384615385,1.6666666666666667,0.0,4.066666666666666,0.0,2.8333333333333335,2.076923076923077,7.000000000000001,1.4705882352941178,1.5,0.0,0.0,0.0,2.08,2.142857142857143,1.909090909090909,0.0,9.11111111111111,0.0,0.0,2.7872340425531914,1.1272727272727272
nut,49.871794871794876,0.0,0.0,13.199999999999998,0.20695652173913043,14.64285714285714,34.8,0.0,0.0,0.0,3.230769230769231,33.27777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.559999999999995,59.76190476190476,46.09090909090909,37.63636363636363,246.66666666666669,84.78260869565219,0.0,13.574468085106384,0.0
nutmeg,128.2051282051282,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oat,2.9871794871794872,0.935,0.0,1.9527272727272726,1.8695652173913044,1.7857142857142856,1.32,0.0,0.0,0.0,11.923076923076923,1.1666666666666665,8.5,2.466666666666667,0.0,1.916666666666667,0.6153846153846154,0.35000000000000003,0.29411764705882354,0.5,20.833333333333336,0.0,0.0,1.6,1.9047619047619049,1.7272727272727273,2.727272727272727,3.2222222222222223,0.0,0.0,0.3829787234042553,0.36363636363636365
okra,0.0,0.0,0.0,2.909090909090909,0.13043478260869568,3.571428571428571,6.0,0.0,0.0,13.333333333333334,6.153846153846154,3.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
olive,38.52564102564103,24.26,0.0,1.5163636363636364,36.30434782608696,6.42857142857143,1.46,0.0,1.5555555555555556,0.4444444444444444,4.615384615384616,18.88888888888889,0.0,40.93333333333333,0.0,0.6666666666666667,0.15384615384615385,0.5625,0.823529411764706,0.25,0.0,0.0,0.0,0.24,1.1904761904761905,1.0909090909090908,1.2727272727272725,18.0,0.0,0.0,0.3617021276595745,1.7272727272727273
onion,1.0,0.0,0.0,21.6,18.695652173913043,8.214285714285714,21.8,0.0,0.0,0.0,1.2307692307692308,19.555555555555557,0.0,0.0,0.0,83.33333333333334,25.538461538461537,29.312500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orange,0.0,0.0,0.0,32.90909090909091,16.565217391304348,0.0,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orange juice,0.0,0.0,0.0,3.9272727272727277,0.0,0.0,1.66,0.0,0.0,27.77777777777778,11.23076923076923,0.0,0.0,0.0,0.0,0.0,0.0,1.04375,1.9411764705882355,0.0,0.0,0.0,0.0,0.0,2.380952380952381,0.0,0.0,0.0,0.0,0.0,4.0,0.0
oscars,37.30769230769231,64.0,21.333333333333336,0.890909090909091,51.30434782608696,0.0,22.0,0.0,0.0,0.0,0.9230769230769231,7.555555555555555,4.0,0.0,0.0,4.166666666666667,8.46153846153846,15.125,10.0,3.25,59.583333333333336,0.0,5.6000000000000005,8.72,3.3333333333333335,18.454545454545453,0.0,12.222222222222221,0.0,0.0,3.5744680851063833,0.0
oyster,13.782051282051283,10.71,3.3333333333333335,6.6909090909090905,21.869565217391305,4.285714285714286,9.9,0.0,11.11111111111111,2.0,7.461538461538461,13.444444444444445,2.0,8.933333333333334,0.0,12.333333333333334,8.692307692307692,11.475,4.11764705882353,11.5,81.25,0.0,0.0,5.36,4.285714285714286,91.0909090909091,22.727272727272727,80.33333333333333,0.0,0.0,2.893617021276596,4.3999999999999995
paleo,22.307692307692307,10.85,0.0,20.545454545454543,0.0,46.42857142857143,34.8,0.0,0.0,0.0,6.692307692307692,17.388888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
papaya,0.0,0.0,0.0,23.636363636363637,0.782608695652174,35.714285714285715,5.0,0.0,20.0,6.666666666666667,11.538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paprika,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
