,Unnamed: 0,title,rating,fat,Saturated fat,Cholesterol,Total carbohydrates,Sodium,Dietary Fiber,Protein,Added sugars,Vitamin A,Vitamin C,Calcium,Iron,Vitamin D,Vitamin E,Vitamin K,Thiamin,Riboflavin,Niacin,Vitamin B6,Folate,Vitamin B12,Biotin,Pantothenic acid,Phosphorus,Magnesium,Zinc,Selenium,Copper,Manganese,Molybdenum,Potassium,Choline
611,16667,Chile-Cumin Lamb Meatballs with Yogurt and Cucumber,4.375,59.333333333333336,151.65,61.00000000000001,36.30545454545455,71.34782608695653,8.214285714285714,98.6,0.0,0.0,88.88888888888889,93.76923076923076,28.500000000000007,0.0,0.0,0.0,83.33333333333334,25.538461538461537,29.312500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,4605,Seared Salmon with Winter Vegetables and Kombu Broth,4.375,31.205128205128204,25.41,24.666666666666664,14.378181818181815,32.65217391304348,25.0,59.68,0.0,34.333333333333336,53.11111111111112,14.615384615384617,21.11111111111111,0.0,45.86666666666667,3.916666666666667,13.833333333333332,15.692307692307692,12.05,8.941176470588236,16.25,40.0,0.0,7.9,17.2,10.238095238095235,5.2727272727272725,30.181818181818183,12.22222222222222,17.47826086956522,0.0,5.680851063829787,7.781818181818181
613,3024,Two-Bean Turkey Chili,4.375,71.76410256410256,163.24499999999998,70.0,51.69818181818182,139.95652173913044,156.57857142857145,109.01,0.0,0.0,223.44444444444449,137.26923076923077,180.36666666666667,0.0,6.066666666666666,0.0,10.758333333333333,14.523076923076925,6.6625,21.294117647058822,5.25,0.0,0.0,0.0,9.744,11.666666666666666,7.418181818181818,14.000000000000002,28.200000000000003,4.343478260869565,0.0,13.48936170212766,2.963636363636364
614,12969,Spiced Sliders with Date Ketchup,4.375,33.820512820512825,69.7,41.333333333333336,0.0,12.52173913043478,0.0,74.0,0.0,0.0,0.0,0.0,31.611111111111114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,14283,Fennel and Carrot Confit,4.375,65.2051282051282,32.07,0.6666666666666667,29.51636363636364,46.826086956521735,69.28571428571428,39.38,0.0,91.88888888888889,22.0,13.76923076923077,22.722222222222214,0.0,11.8,0.0,5.333333333333333,10.846153846153848,11.04375,11.588235294117649,16.5,0.0,0.0,0.0,7.360000000000001,7.380952380952381,3.909090909090909,1.4545454545454546,13.999999999999998,0.0,0.0,15.53191489361702,4.2727272727272725
616,12223,"Israeli Couscous, Peas, Preserved Lemons, Mint & Goat's Cheese",5.0,59.24358974358975,133.45,32.0,89.0909090909091,42.56521739130434,29.285714285714285,104.82,0.0,8.555555555555555,4.777777777777778,66.92307692307692,33.44444444444444,0.0,15.4,0.0,51.16666666666667,24.15384615384616,31.625,32.235294117647065,34.5,0.0,0.0,0.0,21.6,24.285714285714285,30.09090909090909,13.090909090909092,49.333333333333336,0.0,0.0,19.595744680851062,10.527272727272727
617,8376,Thai Chicken-Coconut Soup,4.375,88.05128205128204,276.35,50.66666666666667,26.792727272727276,88.47826086956522,24.642857142857142,101.56,0.0,0.0,59.11111111111112,51.15384615384616,33.27777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23404255319149,0.0
618,1034,Gruyère and Parmesan Cheese Soufflé,4.375,106.02564102564104,244.0,68.33333333333334,27.618181818181817,94.43478260869566,11.428571428571429,121.82,0.0,29.11111111111111,0.0,142.3846153846154,2.722222222222222,2.5,3.5333333333333337,7.333333333333332,2.166666666666667,27.538461538461533,0.5,4.764705882352942,1.5,58.333333333333336,0.0,9.0,50.16,8.095238095238095,38.18181818181819,62.54545454545454,4.444444444444445,3.0869565217391304,0.0,3.829787234042553,2.5636363636363635
619,4836,Avocado and Grapefruit Salad,4.375,93.17948717948715,57.125,21.0,35.39272727272727,59.0,59.285714285714285,60.07999999999999,0.0,41.11111111111111,45.44444444444444,15.384615384615383,29.11111111111111,0.0,36.66666666666666,0.0,4.833333333333334,10.461538461538462,11.1625,8.23529411764706,4.0,27.5,0.0,0.0,8.16,4.761904761904763,14.90909090909091,17.09090909090909,5.888888888888889,0.0,0.0,4.191489361702128,6.927272727272727
620,3717,"Warm Turkey, Tomatillo, and Smoked Mozzarella Pita Sandwiches",4.375,70.14102564102565,165.67500000000004,54.33333333333333,11.25090909090909,74.82608695652173,17.142857142857142,112.44,0.0,34.55555555555555,19.333333333333336,48.07692307692308,15.333333333333332,0.0,6.666666666666666,0.0,11.583333333333332,12.384615384615383,18.2125,10.647058823529411,12.5,0.0,0.0,8.42,6.960000000000001,10.714285714285715,5.454545454545455,2.909090909090909,20.33333333333333,8.565217391304348,0.0,10.361702127659576,4.490909090909091
621,2091,Spicy Vietnamese Beef and Noodle Soup,4.375,7.538461538461538,20.6,17.666666666666668,0.0,9.217391304347826,0.0,40.0,0.0,0.0,0.0,0.0,23.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,6993,Maverick Grits,4.375,36.71794871794872,53.620000000000005,152.0,11.301818181818184,69.78260869565217,11.785714285714285,148.34,0.0,7.000000000000001,5.222222222222222,17.76923076923077,22.11111111111111,0.5,16.066666666666666,0.0,5.583333333333334,3.0769230769230766,13.63125,10.117647058823527,7.000000000000001,42.91666666666667,0.0,0.0,21.84,6.190476190476191,10.090909090909092,60.54545454545453,23.0,0.0,0.0,2.7872340425531914,16.454545454545453
623,6796,Salmon Club Sandwich,4.375,194.80769230769232,170.24999999999997,67.0,8.854545454545454,92.6086956521739,7.857142857142857,66.68,0.0,0.4444444444444444,0.8888888888888888,2.230769230769231,7.333333333333332,0.0,45.86666666666667,3.916666666666667,10.166666666666666,8.923076923076923,9.625,4.588235294117647,6.0,40.0,0.0,5.44,15.28,5.952380952380952,3.818181818181818,28.545454545454547,6.5555555555555545,7.91304347826087,0.0,3.9361702127659575,7.781818181818181
624,3269,Avgolemono,4.375,99.9871794871795,144.6,25.666666666666668,40.7890909090909,70.08695652173913,19.285714285714285,99.01999999999998,8.6,0.0,4.444444444444445,19.846153846153847,8.722222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,1128,Tomato and Crab Soup,4.375,9.5,7.175,78.99999999999999,1.781818181818182,32.30434782608695,0.7142857142857143,66.68,0.0,7.111111111111112,3.6666666666666665,11.923076923076923,5.722222222222222,0.5,28.333333333333336,0.0,7.500000000000001,10.23076923076923,30.8,19.29411764705882,19.75,181.66666666666669,0.0,0.0,40.56,14.761904761904765,44.727272727272734,138.54545454545453,113.44444444444444,0.0,0.0,8.297872340425531,31.163636363636364
626,13602,Cold Sesame Noodles with Summer Vegetables,4.375,128.94358974358974,71.435,0.0,8.963636363636365,15.217391304347824,21.22142857142857,5.53,0.0,85.0,134.44444444444446,6.346153846153847,3.9777777777777774,0.0,13.866666666666664,0.0,10.508333333333336,19.83076923076923,12.725,28.52941176470588,17.75,0.0,0.0,0.0,7.263999999999999,9.285714285714286,6.872727272727273,1.6363636363636362,22.64444444444445,4.343478260869565,0.0,16.829787234042552,3.4909090909090907
627,16102,Couscous with Dried Apricots and Pistachios,4.375,109.83333333333334,33.35,0.0,60.036363636363625,27.598260869565216,79.28571428571428,101.98,0.0,1.1111111111111112,57.333333333333336,16.615384615384617,73.16666666666667,0.0,0.0,0.0,0.0,23.07692307692308,21.875,69.3529411764706,3.75,0.0,0.0,1.26,82.88,108.57142857142856,48.909090909090914,39.27272727272727,416.8888888888889,108.21739130434784,0.0,19.212765957446805,0.0
628,6073,Lime Soup with Tortilla Strips and Chicken,4.375,33.72564102564102,26.455,100.0,88.14545454545456,68.17391304347827,162.65000000000003,98.83,8.0,45.99999999999999,173.55555555555557,54.57692307692307,206.42222222222225,7.5,9.733333333333334,0.0,101.75833333333334,62.29230769230769,40.75625,25.529411764705884,19.5,20.833333333333336,0.0,5.2,16.784,12.61904761904762,15.599999999999998,37.63636363636364,29.200000000000003,4.343478260869565,0.0,21.27659574468085,33.8
629,12543,Creamy Chia Coconut Ginger-Carrot Soup,5.0,46.07692307692307,160.64,0.0,20.39272727272727,14.608695652173912,23.214285714285715,8.879999999999999,0.0,84.66666666666667,4.666666666666667,2.769230769230769,11.388888888888886,0.0,4.4,0.0,4.5,8.153846153846153,6.7125,7.647058823529412,10.0,0.0,0.0,0.0,2.8000000000000003,2.857142857142857,1.8181818181818183,0.0,5.666666666666666,0.0,0.0,5.48936170212766,1.4909090909090907
630,4608,Greek Lamb Burgers with Spinach and Red Onion Salad,4.375,63.94871794871796,169.65,25.333333333333336,64.95636363636365,54.869565217391305,16.785714285714285,62.86,0.0,0.0,31.333333333333336,8.461538461538462,46.16666666666667,0.0,0.0,0.0,83.33333333333334,25.538461538461537,29.312500000000004,0.0,0.0,104.16666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,9407,Peanut Butter and Jelly Layered Sandwiches,4.375,57.30769230769231,96.5,5.0,39.41818181818182,21.82608695652174,18.57142857142857,61.58,8.6,0.0,4.0,14.692307692307692,14.77777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,19188,Crab Cakes with Avocado Salad,4.375,97.82051282051282,85.38,129.0,52.17818181818181,68.30434782608695,65.35714285714286,73.97999999999999,0.0,54.33333333333333,79.33333333333333,70.15384615384616,126.88888888888889,7.5,61.39999999999999,0.0,22.583333333333336,42.07692307692308,32.862500000000004,36.94117647058823,28.75,170.4166666666667,0.0,0.0,42.24,47.38095238095238,69.81818181818183,133.45454545454547,158.22222222222223,686.9565217391306,0.0,23.8936170212766,49.83636363636364
633,16289,Grilled Cheese and Short Rib Sandwiches with Pickled Caramelized Onions and Arugula,5.0,41.282051282051285,108.74,35.333333333333336,28.95636363636364,63.21739130434783,30.0,111.38,0.0,98.0,30.222222222222225,19.76923076923077,54.94444444444446,0.0,4.4,0.0,87.83333333333334,33.69230769230769,36.025000000000006,7.647058823529412,10.0,0.0,0.0,0.0,3.4400000000000004,4.047619047619048,2.181818181818182,0.1818181818181818,6.555555555555555,0.0,0.0,14.829787234042554,1.4909090909090907
634,6302,Strawberry-Rhubarb Salad with Mint and Hazelnuts,5.0,11.32051282051282,13.435,0.0,81.25454545454546,28.565217391304348,25.714285714285715,8.879999999999999,8.0,39.888888888888886,50.22222222222222,12.307692307692308,11.944444444444445,0.0,1.6,0.0,1.1666666666666667,2.1538461538461537,1.5125,1.1764705882352942,1.0,0.0,0.0,0.0,1.04,2.619047619047619,0.8181818181818181,2.0,2.0,0.0,0.0,15.170212765957444,1.0
635,1017,Bean Thread Noodles with Pickled Vegetables,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,7838,Shrimp Gazpacho with Basil Croutons,4.375,8.717948717948717,6.305,84.0,4.250909090909091,46.8695652173913,2.5,55.52,0.0,7.333333333333334,2.7777777777777777,11.461538461538462,5.666666666666666,0.5,16.2,0.0,7.333333333333334,4.9230769230769225,14.08125,12.29411764705882,8.5,42.91666666666667,0.0,0.0,23.36,8.095238095238095,11.454545454545457,61.09090909090908,28.0,0.0,0.0,5.702127659574468,17.236363636363635
637,9148,Hard-Boiled Eggs and Parmesan on Toasted Sourdough,4.375,111.9871794871795,181.26,39.333333333333336,28.832727272727272,123.43478260869566,22.85714285714286,76.72,0.0,44.0,16.88888888888889,92.53846153846156,29.833333333333336,2.5,44.46666666666666,7.333333333333332,2.833333333333334,27.692307692307686,1.0625,5.588235294117648,1.75,58.333333333333336,0.0,9.0,50.4,9.285714285714285,39.27272727272728,63.81818181818181,22.444444444444443,3.0869565217391304,0.0,11.97872340425532,4.290909090909091
638,6846,"Cucumber, Tomato and Feta Salad",4.375,48.12820512820513,138.51,0.0,21.92363636363637,68.43478260869564,27.142857142857142,12.86,8.0,73.44444444444444,53.0,9.923076923076923,15.833333333333332,0.0,3.6,0.0,6.833333333333333,7.153846153846154,5.3187500000000005,8.058823529411764,11.5,104.16666666666669,0.0,5.2,3.76,6.904761904761905,3.727272727272728,1.818181818181818,12.77777777777778,0.0,0.0,16.702127659574465,3.2181818181818183
639,6439,Minted Cucumber and Bell Pepper Buttermilk Soup,4.375,0.3025641025641025,0.135,0.0,42.38909090909091,10.26086956521739,5.15,2.43,0.0,0.3333333333333333,113.33333333333331,1.6538461538461535,1.422222222222222,0.0,0.1333333333333333,0.0,5.008333333333334,8.676923076923078,4.425,16.705882352941178,1.5,0.0,0.0,0.0,2.864,4.047619047619048,2.509090909090909,0.5454545454545454,11.422222222222224,4.343478260869565,0.0,6.382978723404255,0.7818181818181817
640,16000,Leek and Asparagus Frittata,4.375,124.33333333333331,261.17,78.66666666666666,35.17454545454545,143.04347826086956,30.0,130.42000000000002,0.0,68.55555555555556,11.777777777777777,126.46153846153844,34.111111111111114,5.5,14.466666666666669,7.333333333333332,8.583333333333334,45.53846153846153,3.9125,23.529411764705884,17.25,128.33333333333334,0.0,9.0,80.8,18.33333333333333,71.18181818181819,90.72727272727272,21.111111111111114,3.0869565217391304,0.0,20.638297872340427,7.2
641,8424,"Eggplant, Red Pepper, and Fontina Panini with Spinach Salad",4.375,91.05897435897435,195.09500000000003,56.33333333333333,34.17090909090909,74.82608695652172,150.15000000000003,116.09,0.0,63.44444444444444,179.44444444444446,88.57692307692307,194.5333333333333,3.0,10.066666666666666,0.0,29.258333333333333,37.292307692307695,19.93125,36.76470588235294,21.25,70.0,0.0,5.2,44.384,30.23809523809524,47.690909090909095,45.27272727272727,60.75555555555556,4.343478260869565,0.0,14.021276595744682,7.236363636363637
642,1317,Pork and Chive Dumplings with Dried Shrimp,5.0,65.53846153846155,44.18,62.66666666666667,8.392727272727273,335.2608695652173,21.071428571428573,97.3,0.0,25.0,64.55555555555556,19.61538461538462,44.777777777777786,0.0,35.46666666666666,0.0,10.333333333333334,38.76923076923077,25.2625,31.235294117647054,43.0,0.0,0.0,0.0,23.76,32.61904761904762,17.0,6.545454545454546,25.666666666666668,0.0,0.0,23.382978723404253,8.363636363636363
643,10744,Fish Cakes with Caper-Parsley Sauce,4.375,28.15384615384615,23.65,21.0,11.163636363636362,39.34782608695652,16.07142857142857,65.2,8.0,0.4444444444444444,0.0,4.6923076923076925,16.11111111111111,0.0,45.86666666666667,3.916666666666667,10.166666666666666,8.923076923076923,9.625,4.588235294117647,6.0,40.0,0.0,5.44,15.28,5.952380952380952,3.818181818181818,28.545454545454547,6.5555555555555545,7.91304347826087,0.0,14.148936170212764,7.781818181818181
644,3360,Roasted Butternut Squash and Caramelized Onion Tart,4.375,31.7948717948718,88.17500000000001,17.666666666666668,7.658181818181818,27.39130434782609,13.928571428571429,49.16,0.0,33.666666666666664,29.888888888888893,5.76923076923077,9.333333333333332,0.0,3.4666666666666663,0.0,5.083333333333333,5.307692307692308,4.86875,5.882352941176471,10.0,0.0,0.0,5.2,2.24,5.0,2.363636363636364,1.2727272727272725,7.777777777777778,0.0,0.0,3.574468085106384,2.4363636363636365
645,3491,Spicy Pork and Mustard Green Soup,4.375,14.692307692307692,19.935,33.0,4.494545454545455,23.826086956521745,15.714285714285715,65.67999999999999,0.0,0.5555555555555556,53.66666666666666,9.153846153846152,18.11111111111111,0.0,6.000000000000001,0.0,3.166666666666667,6.615384615384615,10.2875,7.647058823529412,3.0,16.666666666666668,0.0,0.0,5.680000000000001,3.095238095238096,12.636363636363637,14.181818181818182,4.777777777777778,0.0,0.0,10.46808510638298,6.2727272727272725
646,8557,"Cauliflower ""Rice"" Tabbouleh",4.375,0.1666666666666666,0.135,0.0,40.650909090909096,10.26086956521739,1.7857142857142856,1.0,0.0,0.3333333333333333,2.7777777777777777,1.0769230769230769,0.3888888888888889,0.0,0.1333333333333333,0.0,1.7500000000000002,1.846153846153846,0.4499999999999999,2.176470588235294,1.5,0.0,0.0,0.0,1.52,1.9047619047619049,1.3636363636363635,0.5454545454545454,5.0,0.0,0.0,2.9148936170212765,0.7818181818181817
647,5881,"Crab, Mango, and Avocado Salad with Citrus Dressing",4.375,104.06410256410255,64.605,100.0,97.60727272727271,112.78260869565216,96.07142857142858,160.0,0.0,115.44444444444444,92.1111111111111,36.61538461538461,60.44444444444444,0.5,69.6,0.0,106.25,56.46153846153845,78.16250000000001,37.05882352941176,43.25,209.16666666666669,0.0,5.2,52.8,27.142857142857142,64.36363636363637,158.0,131.55555555555554,0.0,0.0,40.06382978723404,42.43636363636364
648,12149,Beer-Can Chicken,5.0,2.2948717948717947,4.45,15.0,1.2909090909090908,7.956521739130435,0.0,43.72,0.0,0.0,0.0,0.3076923076923077,0.1111111111111111,0.0,0.0,0.0,0.4166666666666667,1.9230769230769231,3.2062500000000003,2.705882352941176,1.5,0.8333333333333334,0.0,0.0,1.12,1.4285714285714286,0.0909090909090909,1.0909090909090908,0.5555555555555556,0.0,0.0,0.574468085106383,1.8363636363636364
649,12648,"Eggplant, Green Olive, and Provolone Pizza",5.0,94.39743589743593,128.20000000000002,17.666666666666668,8.647272727272727,91.0,31.071428571428573,55.260000000000005,8.0,2.333333333333333,8.333333333333332,8.923076923076923,33.83333333333333,0.0,45.73333333333333,0.0,19.833333333333336,9.615384615384617,10.7125,12.294117647058824,10.0,0.0,0.0,0.0,13.36,20.952380952380956,13.454545454545451,18.90909090909091,61.77777777777778,0.0,0.0,16.191489361702125,3.727272727272728
650,2903,Chopped Fried-Fish Tacos (Tacos de salpicón de pescado),5.0,7.166666666666666,2.95,10.666666666666668,18.64,18.17391304347825,29.285714285714285,78.54,0.0,0.0,40.888888888888886,27.53846153846154,36.72222222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.120000000000005,43.333333333333336,31.09090909090909,0.0,96.0,73.91304347826087,755.5555555555555,33.82978723404256,0.0
651,13331,Seafood Chowder with Squash,5.0,50.51282051282051,37.765,117.33333333333334,15.632727272727273,87.0,7.857142857142857,138.5,0.0,17.444444444444446,9.0,15.846153846153848,43.94444444444445,22.0,85.8,3.916666666666667,48.083333333333336,43.76923076923077,49.3,34.882352941176464,33.25,630.4166666666667,0.0,5.44,70.64,30.95238095238095,36.36363636363637,248.36363636363637,47.44444444444444,7.91304347826087,0.0,20.0,48.85454545454546
652,18014,Bean & 'Bello Burger,4.375,49.73846153846154,87.045,10.666666666666668,30.429090909090903,42.69565217391304,35.50714285714286,26.890000000000004,0.0,0.0,111.22222222222224,14.500000000000002,14.811111111111112,0.0,6.066666666666666,0.0,10.758333333333333,14.523076923076925,6.6625,21.294117647058822,5.25,0.0,0.0,0.0,9.744,11.666666666666666,7.418181818181818,14.000000000000002,28.200000000000003,4.343478260869565,0.0,18.4468085106383,2.963636363636364
653,13303,Corn and Bacon Pie,4.375,137.61538461538464,256.5,63.333333333333336,55.58181818181818,60.782608695652165,40.35714285714286,95.54,9.6,0.0,0.0,77.0,13.555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.297872340425531,0.0
654,14213,Artichoke and Eggplant Panini,4.375,59.56410256410256,107.315,38.66666666666666,7.872727272727273,46.47826086956521,34.285714285714285,66.58,0.0,29.88888888888889,16.11111111111111,46.61538461538461,14.055555555555554,3.0,7.866666666666667,0.0,25.083333333333336,32.0,18.025,21.11764705882353,33.5,70.0,0.0,0.0,46.64,33.095238095238095,47.81818181818181,44.36363636363636,60.66666666666666,0.0,0.0,13.063829787234043,11.054545454545456
655,13411,Red-Lentil Soup,4.375,8.641025641025642,6.615,0.0,29.029090909090915,24.217391304347828,126.07142857142856,61.96,0.0,37.77777777777778,19.666666666666664,9.538461538461538,57.16666666666666,0.0,12.866666666666667,0.0,10.916666666666668,10.076923076923077,9.90625,13.588235294117649,25.75,0.4166666666666667,0.0,5.2,8.48,10.476190476190476,7.727272727272727,4.0,24.88888888888889,0.0,0.0,9.787234042553193,5.90909090909091
656,18067,Seared Sweet Potatoes with Sausage and Radicchio,5.0,8.012820512820513,15.6,23.33333333333333,9.090909090909092,14.26086956521739,11.071428571428571,15.62,0.0,0.0,5.222222222222222,6.0,6.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,10369,Steamed Striped Bass with Ginger and Scallions,4.375,22.397435897435894,10.62,12.333333333333334,37.25454545454545,294.9130434782609,17.857142857142858,76.88,0.0,3.555555555555556,2.7777777777777777,7.615384615384615,44.277777777777786,21.5,19.2,0.0,104.08333333333334,50.53846153846154,57.056250000000006,25.52941176470588,13.75,9.583333333333334,0.0,0.0,26.88,26.19047619047619,12.0,57.090909090909086,9.444444444444445,0.0,0.0,13.914893617021278,12.98181818181818
658,17316,Creamy Turnip Soup with Carrot Julienne,4.375,15.32051282051282,16.035000000000004,24.666666666666668,12.13090909090909,14.91304347826087,29.642857142857142,19.04,0.0,159.33333333333334,40.22222222222223,16.23076923076923,18.5,2.5,18.266666666666666,0.0,22.166666666666668,31.230769230769237,20.206250000000004,23.352941176470587,36.0,11.666666666666668,0.0,7.66,13.12,15.238095238095235,9.636363636363637,14.363636363636369,21.11111111111111,9.565217391304348,0.0,15.46808510638298,13.690909090909091
659,19904,"Strawberry, Almond, and Pea Salad",5.0,24.0,34.650000000000006,0.0,56.07272727272728,21.8695652173913,22.857142857142858,33.48,0.0,48.0,43.888888888888886,14.538461538461538,26.38888888888889,0.0,15.4,0.0,51.16666666666667,24.15384615384616,31.625,32.235294117647065,34.5,0.0,0.0,0.0,21.6,24.285714285714285,30.09090909090909,13.090909090909092,49.333333333333336,0.0,0.0,15.574468085106382,10.527272727272727
660,1690,Pasta With Tomatoes and Mozzarella,4.375,34.34615384615385,71.50000000000001,23.666666666666668,29.880000000000003,7.782608695652174,12.85714285714286,67.8,0.0,0.0,0.0,41.23076923076923,17.833333333333336,0.0,0.0,0.0,83.33333333333334,23.384615384615383,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,5870,Crustless Quiche,4.375,75.34615384615385,173.42499999999998,57.66666666666667,23.138181818181817,66.13043478260869,11.428571428571429,103.1,0.0,1.4444444444444444,0.0,77.38461538461539,4.666666666666666,3.5,1.4666666666666666,0.0,35.5,14.692307692307692,37.84375,24.176470588235293,0.25,16.666666666666668,0.0,0.0,22.08,4.761904761904762,16.727272727272727,61.45454545454545,13.77777777777778,0.0,0.0,7.8936170212765955,13.745454545454544
662,7008,"Potato, Green Cabbage, and Leek Soup with Lemon Crème Fraîche",4.375,24.192307692307693,24.685,25.333333333333336,14.41090909090909,57.30434782608696,28.57142857142857,15.120000000000005,8.0,18.11111111111111,12.333333333333332,11.461538461538462,35.77777777777777,2.5,20.266666666666666,0.0,14.416666666666668,29.46153846153846,15.55,31.88235294117647,33.0,11.666666666666668,0.0,0.0,11.04,13.333333333333332,7.181818181818182,14.181818181818183,18.55555555555556,0.0,0.0,22.08510638297873,14.418181818181818
663,2288,To Cook Dried Udon Noodles,4.375,2.2948717948717947,0.0,0.0,28.581818181818186,0.0,12.85714285714286,25.0,0.0,0.0,0.0,0.0,17.833333333333336,0.0,0.0,0.0,83.33333333333334,23.384615384615383,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,19205,Tomato-Feta Open-Face Sandwich,4.375,36.66666666666667,125.0,0.0,15.563636363636364,44.91304347826087,12.85714285714286,7.139999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.16666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,7260,Smoked Salmon Smørrebrød,5.0,32.61538461538461,65.71000000000001,37.66666666666666,8.73090909090909,36.52173913043477,20.0,40.78,0.0,0.0,45.0,17.46153846153846,6.888888888888888,0.0,0.0666666666666666,0.0,1.6666666666666667,4.846153846153846,4.0,8.470588235294118,20.5,0.0,0.0,0.0,4.08,8.809523809523808,10.090909090909092,6.181818181818181,12.0,0.0,0.0,10.191489361702128,2.363636363636364
666,4462,Beer-Can Chicken,5.0,2.2948717948717947,4.45,15.0,1.2909090909090908,7.956521739130435,0.0,43.72,0.0,0.0,0.0,0.3076923076923077,0.1111111111111111,0.0,0.0,0.0,0.4166666666666667,1.9230769230769231,3.2062500000000003,2.705882352941176,1.5,0.8333333333333334,0.0,0.0,1.12,1.4285714285714286,0.0909090909090909,1.0909090909090908,0.5555555555555556,0.0,0.0,0.574468085106383,1.8363636363636364
667,7317,Shark and Bake,4.375,72.2051282051282,139.415,128.33333333333334,38.42181818181818,71.47826086956522,12.857142857142858,84.28,0.0,46.22222222222222,103.33333333333331,99.15384615384616,13.555555555555555,7.5,52.6,3.916666666666667,23.75,34.38461538461539,12.4625,11.882352941176473,24.5,60.833333333333336,0.0,5.44,28.72,13.333333333333332,17.545454545454547,65.27272727272728,23.88888888888889,7.91304347826087,0.0,12.27659574468085,40.38181818181818
668,15303,Radish and Carrot Salad with Tuna and Capers,4.375,11.17948717948718,10.85,1.6666666666666667,18.35636363636364,31.956521739130437,28.57142857142857,19.68,0.0,124.11111111111111,71.33333333333333,12.692307692307692,11.61111111111111,0.0,4.4,0.0,5.5,11.153846153846152,8.3,11.823529411764708,16.25,0.0,0.0,0.0,4.4,5.238095238095238,4.363636363636363,1.0909090909090908,11.22222222222222,0.0,0.0,10.4468085106383,2.672727272727273
669,3233,Beef and Broccoli Stir-Fry,4.375,8.269230769230768,20.965,17.666666666666668,3.5054545454545454,249.08695652173915,15.357142857142858,60.98,0.0,0.0,0.0,7.076923076923077,36.16666666666667,0.0,0.0,0.0,2.7500000000000004,12.692307692307692,13.725,8.705882352941176,3.5000000000000004,0.0,0.0,0.0,13.28,17.61904761904762,7.909090909090908,0.9090909090909092,4.777777777777778,0.0,0.0,13.76595744680851,3.327272727272727
670,10259,Indian Shrimp Curry,4.375,109.19230769230768,278.62,119.66666666666666,53.36,99.04347826086956,163.21428571428572,129.26,0.0,7.000000000000001,112.2222222222222,157.46153846153845,106.55555555555554,0.5,16.066666666666666,0.0,25.5,25.384615384615383,26.94375,10.117647058823527,7.000000000000001,42.91666666666667,0.0,0.0,54.56,84.76190476190476,52.81818181818183,108.18181818181816,131.33333333333331,82.6086956521739,0.0,29.80851063829787,16.454545454545453
671,13308,Skirt Steak and Horseradish Potato Salad,4.375,38.256410256410255,57.010000000000005,61.66666666666667,58.13818181818182,48.2608695652174,34.285714285714285,93.6,0.0,40.77777777777777,37.88888888888889,13.538461538461538,42.66666666666667,2.5,16.466666666666665,0.0,15.5,20.46153846153846,15.35625,29.764705882352946,35.75,11.666666666666668,0.0,11.62,14.96,23.57142857142857,16.90909090909091,19.090909090909093,24.77777777777778,10.086956521739133,0.0,20.02127659574468,15.509090909090908
